solvent_original,canonical_solvent_smiles,is_valid_rdkit,is_environment_label,deep4chem_row_count,molecular_weight,exact_molecular_weight,logp,molar_refractivity,tpsa,num_hbond_donors,num_hbond_acceptors,num_rotatable_bonds,ring_count,aromatic_ring_count,heavy_atom_count,num_heteroatoms,fraction_csp3,formal_charge,num_valence_electrons,dielectric_constant,refractive_index,dipole_moment,hbond_donor,hbond_acceptor,polarity_ET30,existing_solvent_match
Cc1nn(-c2ccccc2)c2c1c(=O)oc1ccc(-n3c4ccccc4c4cc(-n5c6ccccc6c6ccccc65)ccc43)cc12,Cc1nn(-c2ccccc2)c2c1c(=O)oc1ccc(-n3c4ccccc4c4cc(-n5c6ccccc6c6ccccc65)ccc43)cc12,True,False,2,606.6850000000002,606.205576072,9.634519999999993,190.52699999999965,57.89,0,3,3,10,10,47,6,0.024390243902439025,0,222,,,,,,,
Cc1nn(-c2ccccc2)c2c1c(=O)oc1ccc(-n3c4ccccc4c4ccccc43)cc12,Cc1nn(-c2ccccc2)c2c1c(=O)oc1ccc(-n3c4ccccc4c4ccccc43)cc12,True,False,2,441.4900000000001,441.147726848,6.5374200000000044,136.1879999999999,52.96,0,3,2,7,7,34,5,0.034482758620689655,0,162,,,,,,,
F[B-]1(F)n2c(nc(-c3ccccc3)c2-c2ccccc2)-c2cccc[n+]21,F[B-]1(F)n2c(nc(-c3ccccc3)c2-c2ccccc2)-c2cccc[n+]21,True,False,2,345.16100000000006,345.12488428800003,4.256000000000004,97.49600000000001,21.7,0,1,2,5,4,26,6,0.0,0,126,,,,,,,
Nc1ccccc1,Nc1ccccc1,True,False,2,93.12899999999999,93.057849224,1.2688000000000001,30.8544,26.02,1,1,0,1,1,7,1,0.0,0,36,,,,,,,
O=C1CCCC1,O=C1CCCC1,True,False,2,84.11800000000001,84.057514876,1.1295,23.47499999999999,17.07,0,1,0,1,0,6,1,0.8,0,34,,,,,,,
O=C1c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,O=C1c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,True,False,2,666.8240000000002,666.2671137080001,13.171599999999975,215.54849999999945,23.550000000000004,0,3,8,9,8,52,3,0.0,0,246,,,,,,,
O=CO,O=CO,True,False,2,46.025,46.005479304,-0.29919999999999997,8.6928,37.3,1,1,0,0,0,3,2,0.0,0,18,,,,,,,
O=P(c1ccccc1)(c1ccccc1)c1ccc2sc3ccc(P(=O)(c4ccccc4)c4ccccc4)cc3c2c1,O=P(c1ccccc1)(c1ccccc1)c1ccc2sc3ccc(P(=O)(c4ccccc4)c4ccccc4)cc3c2c1,True,False,2,584.6170000000001,584.112874332,7.333300000000008,178.11599999999964,34.14,0,3,6,7,7,41,5,0.0,0,198,,,,,,,
OCc1ccccc1,OCc1ccccc1,True,False,2,108.13999999999997,108.057514876,1.1789,32.364799999999995,20.23,1,1,1,1,1,8,1,0.14285714285714285,0,42,,,,,,,
Oc1ccccc1,Oc1ccccc1,True,False,2,94.11299999999999,94.041864812,1.3921999999999999,28.106799999999993,20.23,1,1,0,1,1,7,1,0.0,0,36,,,,,,,
[2H]OC,[2H]OC,True,False,2,33.048101777999996,33.032491494,-0.39149999999999996,8.142800000000001,20.23,1,1,0,0,0,2,1,1.0,0,14,,,,,,,
[2H]OCC,[2H]OCC,True,False,2,47.075101778000004,47.048141558,-0.0013999999999999568,12.759800000000002,20.23,1,1,1,0,0,3,1,1.0,0,20,,,,,,,
c1ccc2ncccc2c1,c1ccc2ncccc2c1,True,False,2,129.16199999999998,129.057849224,2.2348,41.743000000000016,12.89,0,1,0,2,2,10,1,0.0,0,48,,,,,,,
BrC(Br)Br,BrC(Br)Br,True,False,1,252.731,249.762836332,2.4547,30.569,0.0,0,0,0,0,0,4,3,1.0,0,26,,,,,,,
BrCBr,BrCBr,True,False,1,173.83499999999998,171.852324264,1.7337,22.720999999999997,0.0,0,0,0,0,0,3,2,1.0,0,20,,,,,,,
BrCCBr,BrCCBr,True,False,1,187.862,185.867974328,1.7762,27.587999999999994,0.0,0,0,1,0,0,4,2,1.0,0,26,,,,,,,
Brc1cc(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)c(Br)cc1C=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1,Brc1cc(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)c(Br)cc1C=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1,True,False,1,774.6,772.108873288,14.491999999999972,221.9479999999995,6.48,0,2,10,7,7,50,4,0.0,0,242,,,,,,,
Brc1cc2nc3cc4c5c(cccc5c3nc2cc1Br)C(c1ccccc1)=C(c1ccccc1)O4,Brc1cc2nc3cc4c5c(cccc5c3nc2cc1Br)C(c1ccccc1)=C(c1ccccc1)O4,True,False,1,580.2790000000002,577.962937332,8.7702,149.37799999999976,35.010000000000005,0,3,2,7,6,35,5,0.0,0,166,,,,,,,
Brc1ccc(C2=C(c3ccc(Br)cc3)c3cccc4c3c(cc3nc5ccccc5nc34)O2)cc1,Brc1ccc(C2=C(c3ccc(Br)cc3)c3cccc4c3c(cc3nc5ccccc5nc34)O2)cc1,True,False,1,580.2790000000001,577.962937332,8.770199999999997,149.3779999999998,35.010000000000005,0,3,2,7,6,35,5,0.0,0,166,,,,,,,
Brc1ccc(NC=CC=[NH+]c2ccc(Br)cc2)cc1,Brc1ccc(NC=CC=[NH+]c2ccc(Br)cc2)cc1,True,False,1,381.091,378.94399903609,3.620300000000001,87.7334,26.0,2,1,4,2,2,19,4,0.0,1,96,,,,,,,
Brc1cccc(Br)c1,Brc1cccc(Br)c1,True,False,1,235.90599999999998,233.867974328,3.2116000000000007,41.842000000000006,0.0,0,0,0,1,1,8,2,0.0,0,42,,,,,,,
Brc1ccccc1Br,Brc1ccccc1Br,True,False,1,235.90599999999998,233.867974328,3.2116000000000007,41.84200000000001,0.0,0,0,0,1,1,8,2,0.0,0,42,,,,,,,
Brc1cccnc1,Brc1cccnc1,True,False,1,157.998,156.952711228,1.8440999999999996,31.936999999999998,12.89,0,1,0,1,1,7,2,0.0,0,36,,,,,,,
C#CCCCC,C#CCCCC,True,False,1,82.146,82.07825032,1.8098,28.357999999999986,0.0,0,0,2,0,0,6,0,0.6666666666666666,0,34,,,,,,,
C#CCO,C#CCO,True,False,1,56.064,56.026214748,-0.3881,15.918800000000001,20.23,1,1,0,0,0,4,1,0.3333333333333333,0,22,,,,,,,
C#Cc1ccc(C#Cc2cnc(C#Cc3ccccc3)nc2)cc1,C#Cc1ccc(C#Cc2cnc(C#Cc3ccccc3)nc2)cc1,True,False,1,304.352,304.100048384,3.257500000000002,94.81099999999999,25.78,0,2,0,3,3,24,2,0.0,0,110,,,,,,,
C#Cc1ccccc1,C#Cc1ccccc1,True,False,1,102.13599999999998,102.046950192,1.6679000000000002,34.377,0.0,0,0,0,1,1,8,0,0.0,0,38,,,,,,,
C(#Cc1ccc(C#Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)c2nsnc12)c1ccc(N(c2ccccc2)c2ccccc2)cc1,C(#Cc1ccc(C#Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)c2nsnc12)c1ccc(N(c2ccccc2)c2ccccc2)cc1,True,False,1,670.8410000000002,670.2191179600001,11.430499999999984,211.62499999999952,32.260000000000005,0,5,6,8,8,51,5,0.0,0,240,,,,,,,
C(#Cc1ccc2c(c1)c1cc(C#Cc3ccccc3)ccc1n2-c1cc2ccccc2c2ccccc12)c1ccccc1,C(#Cc1ccc2c(c1)c1cc(C#Cc3ccccc3)ccc1n2-c1cc2ccccc2c2ccccc12)c1ccccc1,True,False,1,543.6690000000003,543.1986998,9.889699999999994,180.6369999999996,4.93,0,0,1,8,8,43,1,0.0,0,198,,,,,,,
C(#Cc1cccc2nsnc12)c1ccc(-n2c3ccccc3c3ccccc32)cc1,C(#Cc1cccc2nsnc12)c1ccc(-n2c3ccccc3c3ccccc32)cc1,True,False,1,401.49400000000014,401.09866848,6.188200000000005,124.17599999999999,30.71,0,3,1,6,6,30,4,0.0,0,140,,,,,,,
C(#Cc1cnc(C#Cc2ccccc2)nc1)c1ccccc1,C(#Cc1cnc(C#Cc2ccccc2)nc1)c1ccccc1,True,False,1,280.33000000000004,280.100048384,3.276200000000001,86.87600000000002,25.78,0,2,0,3,3,22,2,0.0,0,102,,,,,,,
C(=C(c1ccccc1)c1ccccc1)c1ccc(-c2ccc(-c3nc4c5ccccc5c5ccccc5c4n3-c3cccc(-c4ccc(C=C(c5ccccc5)c5ccccc5)cc4)c3)cc2)cc1,C(=C(c1ccccc1)c1ccccc1)c1ccc(-c2ccc(-c3nc4c5ccccc5c5ccccc5c4n3-c3cccc(-c4ccc(C=C(c5ccccc5)c5ccccc5)cc4)c3)cc2)cc1,True,False,1,879.1190000000003,878.3660994720001,17.510699999999975,292.1040000000002,17.82,0,1,10,12,12,69,2,0.0,0,324,,,,,,,
C(=CNc1cccc2ccccc12)C=[NH+]c1cccc2ccccc12,C(=CNc1cccc2ccccc12)C=[NH+]c1cccc2ccccc12,True,False,1,323.41900000000004,323.15427502809,4.401700000000003,107.34540000000003,26.0,2,1,4,4,4,25,2,0.0,1,120,,,,,,,
C(=CNc1ccccc1)C=[NH+]c1ccccc1,C(=CNc1ccccc1)C=[NH+]c1ccccc1,True,False,1,223.299,223.12297490009,2.0953,72.33340000000004,26.0,2,1,4,2,2,17,2,0.0,1,84,,,,,,,
C(=Cc1c2ccccc2cc2ccccc12)c1c2ccccc2cc2ccccc12,C(=Cc1c2ccccc2cc2ccccc12)c1c2ccccc2cc2ccccc12,True,False,1,380.49000000000007,380.15650064,8.469800000000001,131.83599999999998,0.0,0,0,2,6,6,30,0,0.0,0,140,,,,,,,
C(=Cc1c2ccccc2cc2ccccc12)c1ccc(Oc2ccc3ccccc3c2-c2c(Oc3ccc(C=Cc4c5ccccc5cc5ccccc45)cc3)ccc3ccccc23)cc1,C(=Cc1c2ccccc2cc2ccccc12)c1ccc(Oc2ccc3ccccc3c2-c2c(Oc3ccc(C=Cc4c5ccccc5cc5ccccc45)cc3)ccc3ccccc23)cc1,True,False,1,843.0380000000001,842.3184805840001,18.198199999999993,280.68600000000004,18.46,0,2,9,12,12,66,2,0.0,0,310,,,,,,,
C(=Cc1cc(-c2ccc3ccccc3c2)c(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1-c1ccc2ccccc2c1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,C(=Cc1cc(-c2ccc3ccccc3c2)c(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1-c1ccc2ccccc2c1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,True,False,1,869.124,868.3817495359999,18.607399999999995,292.4320000000002,6.48,0,2,12,11,11,68,2,0.0,0,322,,,,,,,
C(=Cc1cc(-c2ccccc2)c(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1-c1ccccc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,C(=Cc1cc(-c2ccccc2)c(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1-c1ccccc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,True,False,1,769.004,768.3504494079999,16.30099999999997,257.41999999999933,6.48,0,2,12,9,9,60,2,0.0,0,286,,,,,,,
C(=Cc1cc2ccccc2c2ccccc12)c1c2ccccc2cc2ccccc12,C(=Cc1cc2ccccc2c2ccccc12)c1c2ccccc2cc2ccccc12,True,False,1,380.49000000000007,380.15650064,8.469800000000001,131.83599999999998,0.0,0,0,2,6,6,30,0,0.0,0,140,,,,,,,
C(=Cc1cc2ccccc2c2ccccc12)c1cc2ccccc2c2ccccc12,C(=Cc1cc2ccccc2c2ccccc12)c1cc2ccccc2c2ccccc12,True,False,1,380.49000000000007,380.15650064,8.469800000000001,131.83599999999998,0.0,0,0,2,6,6,30,0,0.0,0,140,,,,,,,
C(=Cc1ccc(-c2ccccc2)cc1)c1ccc(Oc2ccc3ccccc3c2-c2c(Oc3ccc(C=Cc4ccc(-c5ccccc5)cc4)cc3)ccc3ccccc23)cc1,C(=Cc1ccc(-c2ccccc2)cc1)c1ccc(Oc2ccc3ccccc3c2-c2c(Oc3ccc(C=Cc4ccc(-c5ccccc5)cc4)cc3)ccc3ccccc23)cc1,True,False,1,794.9940000000003,794.3184805840001,16.919399999999975,261.5339999999995,18.46,0,2,11,10,10,62,2,0.0,0,294,,,,,,,
C(=Cc1ccc(C=Cc2c3ccccc3cc3ccccc23)cc1)c1ccncc1,C(=Cc1ccc(C=Cc2c3ccccc3cc3ccccc23)cc1)c1ccncc1,True,False,1,383.4940000000001,383.16739967200004,7.728800000000007,129.98899999999998,12.89,0,1,4,5,5,30,1,0.0,0,142,,,,,,,
C(=Cc1ccc(C=Cc2ccc(N(c3ccc(-c4ccc(C(=C(c5ccccc5)c5ccccc5)c5ccccc5)cc4)cc3)c3ccc(-c4ccc(C(=C(c5ccccc5)c5ccccc5)c5ccccc5)cc4)cc3)cc2)c2nsnc12)c1ccc(N(c2ccc(-c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)cc2)c2ccc(-c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)cc2)cc1,C(=Cc1ccc(C=Cc2ccc(N(c3ccc(-c4ccc(C(=C(c5ccccc5)c5ccccc5)c5ccccc5)cc4)cc3)c3ccc(-c4ccc(C(=C(c5ccccc5)c5ccccc5)c5ccccc5)cc4)cc3)cc2)c2nsnc12)c1ccc(N(c2ccc(-c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)cc2)c2ccc(-c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)cc2)cc1,True,False,1,1996.5929999999998,1994.8138203919998,39.66929999999991,656.6410000000029,32.260000000000005,0,5,30,24,24,155,5,0.0,0,732,,,,,,,
C(=Cc1ccc(C=Cc2ccc(N(c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)cc2)c2nsnc12)c1ccc(N(c2ccc(C(=C(c3ccccc3)c3ccccc3)c3ccccc3)cc2)c2ccc(C(=C(c3ccccc3)c3ccccc3)c3ccccc3)cc2)cc1,C(=Cc1ccc(C=Cc2ccc(N(c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)cc2)c2nsnc12)c1ccc(N(c2ccc(C(=C(c3ccccc3)c3ccccc3)c3ccccc3)cc2)c2ccc(C(=C(c3ccccc3)c3ccccc3)c3ccccc3)cc2)cc1,True,False,1,1692.2009999999996,1690.68861988,33.001300000000064,554.8970000000023,32.260000000000005,0,5,26,20,20,131,5,0.0,0,620,,,,,,,
C(=Cc1ccc(N(c2ccc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)c2ccc(-c3nc4ccccc4nc3-c3ccc(N(c4ccc(C=Cc5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)c4ccc(C=Cc5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)cc3)cc2)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,C(=Cc1ccc(N(c2ccc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)c2ccc(-c3nc4ccccc4nc3-c3ccc(N(c4ccc(C=Cc5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)c4ccc(C=Cc5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)cc3)cc2)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,True,False,1,1694.1559999999997,1692.7444949439998,34.46420000000004,559.9880000000024,45.22000000000001,0,8,28,20,20,132,8,0.0,0,628,,,,,,,
C(=Cc1ccc(N(c2ccc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)c2ccc(C=Cc3ccc(C=Cc4ccc(N(c5ccc(C=Cc6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5)c5ccc(C=Cc6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5)cc4)c4nsnc34)cc2)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,C(=Cc1ccc(N(c2ccc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)c2ccc(C=Cc3ccc(C=Cc4ccc(N(c5ccc(C=Cc6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5)c5ccc(C=Cc6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5)cc4)c4nsnc34)cc2)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,True,False,1,1752.261,1750.7322160079996,35.53250000000002,577.7330000000024,45.220000000000006,0,9,30,20,20,135,9,0.0,0,644,,,,,,,
C(=Cc1cccc(C=Cc2c3ccccc3cc3ccccc23)c1)c1ccncc1,C(=Cc1cccc(C=Cc2c3ccccc3cc3ccccc23)c1)c1ccncc1,True,False,1,383.4940000000001,383.16739967200004,7.728800000000007,129.98899999999998,12.89,0,1,4,5,5,30,1,0.0,0,142,,,,,,,
C(=Cc1cccc2ccccc12)c1ccc(Oc2ccc3ccccc3c2-c2c(Oc3ccc(C=Cc4cccc5ccccc45)cc3)ccc3ccccc23)cc1,C(=Cc1cccc2ccccc12)c1ccc(Oc2ccc3ccccc3c2-c2c(Oc3ccc(C=Cc4cccc5ccccc45)cc3)ccc3ccccc23)cc1,True,False,1,742.9180000000002,742.2871804560001,15.891799999999968,245.6739999999994,18.46,0,2,9,10,10,58,2,0.0,0,274,,,,,,,
C(=Cc1ccccc1C=Cc1c2ccccc2cc2ccccc12)c1ccncc1,C(=Cc1ccccc1C=Cc1c2ccccc2cc2ccccc12)c1ccncc1,True,False,1,383.494,383.16739967200004,7.728800000000006,129.98899999999998,12.89,0,1,4,5,5,30,1,0.0,0,142,,,,,,,
C(=Cc1ccccn1)c1ccc(N(c2ccc(C=Cc3ccccn3)cc2)c2ccc(-c3nc4ccccc4nc3-c3ccc(N(c4ccc(C=Cc5ccccn5)cc4)c4ccc(C=Cc5ccccn5)cc4)cc3)cc2)cc1,C(=Cc1ccccn1)c1ccc(N(c2ccc(C=Cc3ccccn3)cc2)c2ccc(-c3nc4ccccc4nc3-c3ccc(N(c4ccc(C=Cc5ccccn5)cc4)c4ccc(C=Cc5ccccn5)cc4)cc3)cc2)cc1,True,False,1,1029.264,1028.431493664,18.16499999999998,332.43600000000083,83.82000000000001,0,8,16,12,12,80,8,0.0,0,380,,,,,,,
C1=C(c2ccc(N(c3ccccc3)c3ccccc3)cc2)CCC(c2ccc(N(c3ccccc3)c3ccccc3)cc2)=C1,C1=C(c2ccc(N(c3ccccc3)c3ccccc3)cc2)CCC(c2ccc(N(c3ccccc3)c3ccccc3)cc2)=C1,True,False,1,566.7480000000004,566.272199088,11.886999999999981,187.4379999999995,6.48,0,2,8,7,6,44,2,0.047619047619047616,0,212,,,,,,,
C1=C(c2ccccc2)C(c2ccccc2)=CC1c1ccccc1,C1=C(c2ccccc2)C(c2ccccc2)=CC1c1ccccc1,True,False,1,294.39700000000005,294.140850576,5.951000000000005,98.02100000000003,0.0,0,0,3,4,3,23,0,0.043478260869565216,0,110,,,,,,,
C1=C(c2ccccc2)C(c2ccccc2)C(c2ccccc2)=C1,C1=C(c2ccccc2)C(c2ccccc2)C(c2ccccc2)=C1,True,False,1,294.397,294.140850576,5.951000000000005,98.02100000000004,0.0,0,0,3,4,3,23,0,0.043478260869565216,0,110,,,,,,,
C1=C(c2ccccc2)[Si](c2ccccc2)(c2ccccc2)c2ccccc21,C1=C(c2ccccc2)[Si](c2ccccc2)(c2ccccc2)c2ccccc21,True,False,1,360.5320000000001,360.13342717,4.250200000000003,118.29500000000002,0.0,0,0,3,5,4,27,1,0.0,0,128,,,,,,,
C1=C(c2ccccn2)[Si](c2ccccc2)(c2ccccc2)c2ccccc21,C1=C(c2ccccn2)[Si](c2ccccc2)(c2ccccc2)c2ccccc21,True,False,1,361.5200000000001,361.128676138,3.6452000000000027,116.09000000000002,12.89,0,1,3,5,4,27,2,0.0,0,128,,,,,,,
C1=CCCCC1,C1=CCCCC1,True,False,1,82.146,82.07825032,2.1166,27.607999999999986,0.0,0,0,0,1,0,6,0,0.6666666666666666,0,34,,,,,,,
C1CCNC1,C1CCNC1,True,False,1,71.123,71.073499288,0.36979999999999996,22.103699999999996,12.03,1,1,0,1,0,5,1,1.0,0,30,,,,,,,
C1CCNCC1,C1CCNCC1,True,False,1,85.15,85.08914935199999,0.7599,26.72069999999999,12.03,1,1,0,1,0,6,1,1.0,0,36,,,,,,,
C1CCOCC1,C1CCOCC1,True,False,1,86.134,86.07316494,1.1869,24.66999999999999,9.23,0,1,0,1,0,6,1,1.0,0,36,,,,,,,
C1CCSC1,C1CCSC1,True,False,1,88.175,88.034671256,1.5133999999999999,26.55899999999999,0.0,0,1,0,1,0,5,1,1.0,0,30,,,,,,,
C1CC[C@H]2CCCC[C@H]2C1,C1CC[C@H]2CCCC[C@H]2C1,True,False,1,138.254,138.140850576,3.3668000000000022,43.91600000000002,0.0,0,0,0,2,0,10,0,1.0,0,58,,,,,,,
C1COCO1,C1COCO1,True,False,1,74.079,74.036779432,-0.009299999999999975,16.771000000000004,18.46,0,2,0,1,0,5,2,1.0,0,30,,,,,,,
C=C(C)C(=O)OC,C=C(C)C(=O)OC,True,False,1,100.11699999999998,100.052429496,0.7355,26.829999999999988,26.3,0,2,1,0,0,7,2,0.4,0,40,,,,,,,
C=C(Cl)Cl,C=C(Cl)Cl,True,False,1,96.944,95.953355424,1.9352,20.845999999999997,0.0,0,0,0,0,0,4,2,0.0,0,24,,,,,,,
C=CC(=O)OC,C=CC(=O)OC,True,False,1,86.08999999999999,86.036779432,0.34539999999999993,22.21299999999999,26.3,0,2,1,0,0,6,2,0.25,0,34,,,,,,,
C=CCCCC,C=CCCCC,True,False,1,84.16199999999999,84.093900384,2.3626000000000005,29.721999999999984,0.0,0,0,3,0,0,6,0,0.6666666666666666,0,36,,,,,,,
C=CCO,C=CCO,True,False,1,58.08,58.041864812,0.1647,17.2828,20.23,1,1,1,0,0,4,1,0.3333333333333333,0,24,,,,,,,
C=CCOC(=O)C(C#N)=C1C=C(C=Cc2ccc(N(C)C)cc2)OC(C=Cc2ccc(N(C)C)cc2)=C1,C=CCOC(=O)C(C#N)=C1C=C(C=Cc2ccc(N(C)C)cc2)OC(C=Cc2ccc(N(C)C)cc2)=C1,True,False,1,493.60700000000026,493.236541852,5.892580000000006,150.65199999999973,65.8,0,6,9,3,2,37,6,0.16129032258064516,0,188,,,,,,,
C=COC(C)=O,C=COC(C)=O,True,False,1,86.08999999999999,86.036779432,0.693,21.962999999999994,26.3,0,2,1,0,0,6,2,0.25,0,34,,,,,,,
C=COCC,C=COCC,True,False,1,72.107,72.057514876,1.1664,21.822999999999993,9.23,0,1,2,0,0,5,1,0.5,0,30,,,,,,,
C=Cc1ccc(-c2ccc(-c3nnc(-c4ccc(-c5nnc(-c6ccc(-c7ccc(C=C)cc7)s6)o5)cc4)o3)s2)cc1,C=Cc1ccc(-c2ccc(-c3nnc(-c4ccc(-c5nnc(-c6ccc(-c7ccc(C=C)cc7)s6)o5)cc4)o3)s2)cc1,True,False,1,582.7100000000003,582.118417944,9.863599999999993,170.70599999999968,77.84,0,8,8,7,7,42,8,0.0,0,202,,,,,,,
C=Cc1ccccc1,C=Cc1ccccc1,True,False,1,104.15199999999997,104.062600256,2.3296,36.53300000000001,0.0,0,0,1,1,1,8,0,0.0,0,40,,,,,,,
CBr,CBr,True,False,1,94.939,93.941812196,1.0110999999999999,14.851,0.0,0,0,0,0,0,2,1,1.0,0,14,,,,,,,
CC(=NNc1ccc(C#N)cc1)c1cccc(C(C)=NNc2ccc(C#N)cc2)c1,CC(=NNc1ccc(C#N)cc1)c1cccc(C(C)=NNc2ccc(C#N)cc2)c1,True,False,1,392.46600000000007,392.17494464000004,5.102160000000004,120.42340000000003,96.35999999999999,2,6,6,3,3,30,6,0.08333333333333333,0,146,,,,,,,
CC(=NNc1ccc(C#N)cc1)c1ccccn1,CC(=NNc1ccc(C#N)cc1)c1ccccn1,True,False,1,236.278,236.106196384,2.7893800000000004,71.22770000000003,61.07,1,4,3,2,2,18,4,0.07142857142857142,0,88,,,,,,,
CC(=O)C(C)C,CC(=O)C(C)C,True,False,1,86.134,86.07316494,1.2314,25.518999999999988,17.07,0,1,1,0,0,6,1,0.8,0,36,,,,,,,
CC(=O)C(Cl)(Cl)Cl,CC(=O)C(Cl)(Cl)Cl,True,False,1,161.41500000000002,159.924947756,1.9456,30.971,17.07,0,1,0,0,0,7,4,0.6666666666666666,0,42,,,,,,,
CC(=O)C1(C)COCOC1,CC(=O)C1(C)COCOC1,True,False,1,144.17,144.078644244,0.586,35.559,35.53,0,3,1,1,0,10,3,0.8571428571428571,0,58,,,,,,,
CC(=O)CC(C)=O,CC(=O)CC(C)=O,True,False,1,100.11699999999999,100.052429496,0.5545,25.97899999999999,34.14,0,2,2,0,0,7,2,0.6,0,40,,,,,,,
CC(=O)CC(C)C,CC(=O)CC(C)C,True,False,1,100.16099999999999,100.088815004,1.6215,30.13599999999998,17.07,0,1,2,0,0,7,1,0.8333333333333334,0,42,,,,,,,
CC(=O)OCC(COC(C)=O)OC(C)=O,CC(=O)OCC(COC(C)=O)OC(C)=O,True,False,1,218.20499999999998,218.079038168,0.044299999999999784,48.82000000000003,78.9,0,6,5,0,0,15,6,0.6666666666666666,0,86,,,,,,,
CC(=O)OCCN1C(=O)c2cccc3c(Oc4ccc(C#N)cc4)ccc(c23)C1=O,CC(=O)OCCN1C(=O)c2cccc3c(Oc4ccc(C#N)cc4)ccc(c23)C1=O,True,False,1,400.39000000000016,400.105921612,3.662880000000003,107.17900000000003,96.69999999999999,0,6,5,4,3,30,7,0.13043478260869565,0,148,,,,,,,
CC(=O)OCCN1C(=O)c2cccc3c(Oc4ccc(C=O)cc4)ccc(c23)C1=O,CC(=O)OCCN1C(=O)c2cccc3c(Oc4ccc(C=O)cc4)ccc(c23)C1=O,True,False,1,403.39000000000016,403.10558726399995,3.6037000000000026,107.85150000000003,89.97999999999999,0,6,6,4,3,30,7,0.13043478260869565,0,150,,,,,,,
CC(=O)OCCN1C(=O)c2cccc3c(Oc4ccccc4C)ccc(c23)C1=O,CC(=O)OCCN1C(=O)c2cccc3c(Oc4ccccc4C)ccc(c23)C1=O,True,False,1,389.40700000000015,389.126322708,4.099620000000003,107.20100000000005,72.91,0,5,5,4,3,29,6,0.17391304347826086,0,146,,,,,,,
CC(=O)O[B-]1(OC(C)=O)OC(C=CC=Cc2ccccc2)=CC(C=CC=Cc2ccccc2)=[O+]1,CC(=O)O[B-]1(OC(C)=O)OC(C=CC=Cc2ccccc2)=CC(C=CC=Cc2ccccc2)=[O+]1,True,False,1,456.30300000000017,456.17441892,5.106300000000005,132.69299999999998,73.13,0,5,8,3,2,34,7,0.07407407407407407,0,172,,,,,,,
CC(=O)O[B-]1(OC(C)=O)OC(C=Cc2ccc(C)cc2)=CC(C=Cc2ccc(C)cc2)=[O+]1,CC(=O)O[B-]1(OC(C)=O)OC(C=Cc2ccc(C)cc2)=CC(C=Cc2ccc(C)cc2)=[O+]1,True,False,1,432.2810000000002,432.17441892,4.610740000000004,123.88700000000004,73.13,0,5,6,3,2,32,7,0.16,0,164,,,,,,,
